Código de Barras;Tipo de Produto;Descrição;Preço de Custo;Preço Venda Varejo;Unidade;Ativo;Categoria do Produto;Subcategoria do Produto;Movimenta Estoque;Estoque mínimo;Quantidade em Estoque;Marca;NCM;CEST;Origem
7,89875E+12;Produto;Gelatina Carinho Uva Probelle;10.27;18.00;Unidade;Sim;Cabelo;Gelatina;Sim;1.000;0.000;Probelle;33059000;2002000;0
7,89875E+12;Produto;Gelatina Carinho Abacaxi Probelle;10.27;18.00;Unidade;Sim;Cabelo;Gelatina;Sim;1.000;0.000;Probelle;33059000;2002000;0
7,89875E+12;Produto;Kit Shampoo + Condicionador Ácido Hialurônico Super Bonita Probelle;7.11;10.00;Unidade;Sim;Cabelo;Shampoo;Sim;1.000;1.000;Probelle;33059000;2002100;0
7,89862E+12;Produto;Kit Shampoo + Condicionador Cachos dos Sonhos Super Bonita Probelle;7.11;10.00;Unidade;Sim;Cabelo;Shampoo;Sim;1.000;1.000;Probelle;33059000;2002100;0
7,89875E+12;Produto;Kit Shampoo + Condicionador Colágeno Hidrolisado Super Bonita Probelle;7.11;10.00;Unidade;Sim;Cabelo;Shampoo;Sim;1.000;3.000;Probelle;33059000;2002100;0
7,89875E+12;Produto;Kit Shampoo + Condicionador Óleo de Abacate Super Bonita Probelle;7.11;10.00;Unidade;Sim;Cabelo;Shampoo;Sim;1.000;2.000;Probelle;33059000;2002100;0
7,89875E+12;Produto;Kit Shampoo + Condicionador Mel e Própolis Super Bonita Probelle;7.11;10.00;Unidade;Sim;Cabelo;Shampoo;Sim;1.000;5.000;Probelle;33059000;2002100;0
7,89862E+12;Produto;Kit Shampoo + Condicionador Crespo Babosa Super Bonita Probelle;7.11;10.00;Unidade;Sim;Cabelo;Shampoo;Sim;1.000;0.000;Probelle;33059000;2002100;0
7,89862E+12;Produto;Kit Shampoo + Condicionador Liso Japonesa Super Bonita Probelle;7.11;10.00;Unidade;Sim;Cabelo;Shampoo;Sim;1.000;2.000;Probelle;33059000;2002100;0
7,89862E+12;Produto;Kit Shampoo + Condicionador Liso Brilho Espelhado Super Bonita Probelle;7.11;10.00;Unidade;Sim;Cabelo;Shampoo;Sim;1.000;2.000;Probelle;33059000;2002100;0
7,89862E+12;Produto;Kit Shampoo + Condicionador Liso Mais Crescimento Super Bonita Probelle;7.11;10.00;Unidade;Sim;Cabelo;Shampoo;Sim;1.000;5.000;Probelle;33059000;2002100;0
7,89862E+12;Produto;Kit Shampoo + Condicionador Cachos Ostentação Super Bonita Probelle;7.11;10.00;Unidade;Sim;Cabelo;Shampoo;Sim;1.000;5.000;Probelle;33059000;2002100;0
7,89862E+12;Produto;Tintura Super Bonita Louro Escuro Vermelho Intenso 6.66 Probelle;5.82;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Probelle;33059000;2002200;0
7,89862E+12;Produto;Tintura Super Bonita Acaju 5.5 Probelle;5.92;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Probelle;33059000;2002200;0
7,89862E+12;Produto;Tintura Super Bonita Marsala Escuro 5.26 Probelle;5.92;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Probelle;33059000;2002200;0
7,89862E+12;Produto;Tintura Burguesinha Preto Intenso 1.0 Probelle;5.82;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Probelle;33059000;2002200;0
7,89862E+12;Produto;Tintura Burguesinha Preto Azulado 1.11 Probelle;6.01;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;7.000;Probelle;33059000;2002200;0
7,89862E+12;Produto;Tintura Burguesinha Castanho Escuro 3.0 Probelle;6.06;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Probelle;33059000;2002200;0
7,89862E+12;Produto;Tintura Burguesinha Acaju 5.5 Probelle;6.06;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Probelle;33059000;2002200;0
7,89862E+12;Produto;Tintura Burguesinha Marsala Escuro 5.26 Probelle;6.06;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Probelle;33059000;2002200;0
7,89862E+12;Produto;Tintura Burguesinha Louro Escuro Vermelho Intenso Escuro 6.66 Probelle;5.96;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;3.000;Probelle;33059000;2002200;0
7,89862E+12;Produto;Tintura Burguesinha Preto 2.0 Probelle;6.13;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;3.000;Probelle;33059000;2002200;0
7,89862E+12;Produto;Tintura Burguesinha Chocolate 6.7 Probelle;6.18;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Probelle;33059000;2002200;0
7,89862E+12;Produto;Tintura Super Bonita Preto Azulado 1.11 Probelle;5.82;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;1.000;Probelle;33059000;2002200;0
7,89862E+12;Produto;Tintura Burguesinha Castanho Escuro Vermelho Intenso 3.66 Probelle;5.82;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;2.000;Probelle;33059000;2002200;0
7,89862E+12;Produto;Tintura Burguesinha Loiro Médio Vermelho Intenso 7.66 Probelle;5.82;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;1.000;Probelle;33059000;2002200;0
7,89862E+12;Produto;Tintura Super Bonita Chocolate Acobreado 5.74 Probelle;5.82;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Probelle;33059000;2002200;0
7,89862E+12;Produto;Tintura Super Bonita Preto 2.0 Probelle;5.82;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Probelle;33059000;2002200;0
6,21054E+12;Produto;Adesivo para Unha 3D Real Love;2.00;4.50;Unidade;Sim;Unha;Adesivo Unha;Sim;1.000;0.000;Real Love;82142000;2005500;0
2E+12;Produto;Pedras para Decoração de Carnaval;4.00;8.00;Unidade;Sim;Unha;Adesivo Unha;Sim;1.000;0.000;Real Love;82142000;2005500;2
2E+12;Produto;Cílios Tufinho 20P 14mm Fada Color;7.80;13.00;Unidade;Sim;Cílios;Tufinho;Sim;1.000;0.000;Real Love;67049000;2805700;0
2E+12;Produto;Cílios Tufinho 20P 14mm Importado;5.50;10.00;Unidade;Sim;Cílios;Tufinho;Sim;1.000;6.000;Real Love;67049000;2805700;2
2E+12;Produto;Cílios Tufinho Real Love;5.50;10.00;Unidade;Sim;Cílios;Tufinho;Sim;1.000;0.000;Real Love;67049000;2805700;2
7,90864E+12;Produto;Cílios Tufinho SPColors;6.90;10.00;Unidade;Sim;Cílios;Tufinho;Sim;1.000;0.000;Real Love;67049000;2805700;0
2E+12;Produto;Cílios Tufinho Fio a Fio New Show;11.00;18.00;Unidade;Sim;Cílios;Tufinho;Sim;1.000;0.000;Real Love;67049000;2805700;0
7,89888E+11;Produto;Cílios Tufinho 20P Real Love;12.00;25.00;Unidade;Sim;Cílios;Tufinho;Sim;1.000;2.000;Real Love;67049000;2805700;0
7,89895E+12;Produto;Banhos de Lavanda Atlanta Regata 500ml;10.10;18.00;Unidade;Sim;Corpo;Colônia;Sim;1.000;3.000;Regata;33049990;2001500;0
7,89895E+12;Produto;Banhos de Lavanda Talco Regata 500ml;10.10;18.00;Unidade;Sim;Corpo;Colônia;Sim;1.000;1.000;Regata;33049990;2001500;0
7,89895E+12;Produto;Banhos de Lavanda Vanilla Regata 500ml;10.10;18.00;Unidade;Sim;Corpo;Colônia;Sim;1.000;1.000;Regata;33049990;2001500;0
7,89895E+12;Produto;Banhos de Lavanda Lavanda Regata 500ml;10.10;18.00;Unidade;Sim;Corpo;Colônia;Sim;1.000;1.000;Regata;33049990;2001500;0
7,89895E+12;Produto;Banhos de Lavanda Pétalas Regata 500ml;10.10;18.00;Unidade;Sim;Corpo;Colônia;Sim;1.000;1.000;Regata;33049990;2001500;0
7,89895E+12;Produto;Banhos de Lavanda Alfazema Regata 500ml;10.10;18.00;Unidade;Sim;Corpo;Colônia;Sim;1.000;2.000;Regata;33049990;2001500;0
7,89895E+12;Produto;Spray Bem Comportadinho Leaving Regata;10.55;20.00;Unidade;Sim;Cabelo;Protetor Térmico;Sim;1.000;2.000;Regata;33049910;2001400;0
7,89895E+12;Produto;Deo Colônia Desodorante Amor Regatinha 200ml;7.10;10.00;Unidade;Sim;Corpo;Colônia;Sim;1.000;0.000;Regatinha;33049990;2001500;0
7,89895E+12;Produto;Deo Colônia Desodorante Harmonia Regatinha 200ml;7.10;10.00;Unidade;Sim;Corpo;Colônia;Sim;1.000;1.000;Regatinha;33049990;2001500;0
7,89895E+12;Produto;Deo Colônia Desodorante Ternura Regatinha 200ml;7.10;10.00;Unidade;Sim;Corpo;Colônia;Sim;1.000;2.000;Regatinha;33049990;2001500;0
7,89895E+12;Produto;Deo Colônia Desodorante Alegria Regatinha 200ml;7.10;10.00;Unidade;Sim;Corpo;Colônia;Sim;1.000;2.000;Regatinha;33049990;2001500;0
7,89895E+12;Produto;Deo Colônia Desodorante Felicidade Regatinha 200ml;7.10;10.00;Unidade;Sim;Corpo;Colônia;Sim;1.000;4.000;Regatinha;33049990;2001500;0
7,89895E+12;Produto;Deo Colônia Desodorante Carinho Regatinha 200ml;7.10;10.00;Unidade;Sim;Corpo;Colônia;Sim;1.000;2.000;Regatinha;33049990;2001500;0
7,89895E+12;Produto;Deo Colônia Desodorante Diversão Regatinha 200ml;7.01;10.00;Unidade;Sim;Corpo;Colônia;Sim;1.000;5.000;Regatinha;33049990;2001500;0
7,89895E+12;Produto;Deo Colônia Desodorante Emoção Regatinha 200ml;7.10;10.00;Unidade;Sim;Corpo;Colônia;Sim;1.000;0.000;Regatinha;33049990;2001500;0
7,89891E+12;Produto;Amaciante de Cutículas e Calosidades Repos;7.50;13.00;Unidade;Sim;Unha;Amaciante;Sim;1.000;0.000;Repos;33043000;2001200;0
6,97082E+12;Produto;Máscara para Cílios Colossal Volum’ Express Romantic May;3.50;10.00;Unidade;Sim;Cílios;Máscara;Sim;1.000;17.000;Romantic May;33042010;2001000;0
7,89867E+12;Produto;Base Líquida Melu MC51 Ruby Rose 25g;6.00;5.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;0.000;Ruby Rose;33049990;2001500;0
7,89867E+12;Produto;Base Líquida Melu MC52 Ruby Rose 25g;10.00;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;0.000;Ruby Rose;33049990;2001500;0
7,89867E+12;Produto;Base Líquida Melu MC53 Ruby Rose 25g;10.00;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;0.000;Ruby Rose;33049990;2001500;0
7,90008E+12;Produto;Batom Líquido Silk Skin Radiante Ruby Rose 4ml;7.00;10.00;Unidade;Sim;Maquiagem;Batom Líquido;Sim;1.000;4.000;Ruby Rose;33041000;2000900;0
7,90008E+12;Produto;Batom Líquido Silk Skin Serene Ruby Rose 4ml;7.00;10.00;Unidade;Sim;Maquiagem;Batom Líquido;Sim;1.000;0.000;Ruby Rose;33041000;2000900;0
7,90008E+12;Produto;Batom Líquido Silk Skin Elegance Ruby Rose 4ml;7.00;10.00;Unidade;Sim;Maquiagem;Batom Líquido;Sim;1.000;0.000;Ruby Rose;33041000;2000900;0
7,90008E+12;Produto;Batom Líquido Silk Skin Splendor Ruby Rose 4ml;7.00;10.00;Unidade;Sim;Maquiagem;Batom Líquido;Sim;1.000;0.000;Ruby Rose;33041000;2000900;0
7,90008E+12;Produto;Batom Líquido Perfect Lips Wildflower Ruby Rose 4ml;6.00;10.00;Unidade;Sim;Maquiagem;Batom Líquido;Sim;1.000;1.000;Ruby Rose;33041000;2000900;0
7,90008E+12;Produto;Batom Líquido Perfect Lips Flawless Ruby Rose 4ml;6.00;10.00;Unidade;Sim;Maquiagem;Batom Líquido;Sim;1.000;1.000;Ruby Rose;33041000;2000900;0
7,90008E+12;Produto;Batom Líquido Perfect Lips Dream Big Ruby Rose 4ml;6.00;10.00;Unidade;Sim;Maquiagem;Batom Líquido;Sim;1.000;2.000;Ruby Rose;33041000;2000900;0
7,90008E+12;Produto;Batom Líquido Perfect Lips Chasing Dreams Ruby Rose 4ml;6.00;10.00;Unidade;Sim;Maquiagem;Batom Líquido;Sim;1.000;3.000;Ruby Rose;33041000;2000900;0
7,89867E+12;Produto;Duo de Blush MB01 e MB02 Ruby Rose 7,6g;5.27;10.00;Unidade;Sim;Maquiagem;Blush;Sim;1.000;0.000;Ruby Rose;33049100;2001300;0
7,89867E+12;Produto;Duo de Blush MB03 e MB04 Ruby Rose 7,6g;5.27;10.00;Unidade;Sim;Maquiagem;Blush;Sim;1.000;1.000;Ruby Rose;33049100;2001300;0
7,89867E+12;Produto;Duo de Blush MB05 e MB06 Ruby Rose 7,6g;5.27;10.00;Unidade;Sim;Maquiagem;Blush;Sim;1.000;2.000;Ruby Rose;33049100;2001300;0
7,89867E+12;Produto;Duo de Blush MB07 e MB08 Ruby Rose 7,6g;5.27;10.00;Unidade;Sim;Maquiagem;Blush;Sim;1.000;3.000;Ruby Rose;33049100;2001300;0
7,89867E+12;Produto;Duo de Blush MB09 e MB10 Ruby Rose 7,6g;5.27;10.00;Unidade;Sim;Maquiagem;Blush;Sim;1.000;2.000;Ruby Rose;33049100;2001300;0
7,89867E+12;Produto;Blush Compacto Bubblegum Melu Ruby Rose 10g;10.00;10.00;Unidade;Sim;Maquiagem;Blush;Sim;1.000;2.000;Ruby Rose;33049100;2001300;0
7,89867E+12;Produto;Blush Compacto Pumpkin Melu Ruby Rose 10g;10.00;10.00;Unidade;Sim;Maquiagem;Blush;Sim;1.000;0.000;Ruby Rose;33049100;2001300;0
7,89867E+12;Produto;Blush Compacto Cake Melu Ruby Rose 10g;10.00;10.00;Unidade;Sim;Maquiagem;Blush;Sim;1.000;0.000;Ruby Rose;33049100;2001300;0
7,89867E+12;Produto;Blush Compacto Grape Melu Ruby Rose 10g;10.00;10.00;Unidade;Sim;Maquiagem;Blush;Sim;1.000;0.000;Ruby Rose;33049100;2001300;0
7,89867E+12;Produto;Body Splash Melu Care Fruit Salad Ruby Rose;7.50;18.00;Unidade;Sim;Corpo;Body Splash;Sim;1.000;0.000;Ruby Rose;33072010;2002700;0
7,89867E+12;Produto;Body Splash Melu Care Berry Pie Ruby Rose;7.50;18.00;Unidade;Sim;Corpo;Body Splash;Sim;1.000;4.000;Ruby Rose;33072010;2002700;0
7,89867E+12;Produto;Body Splash Melu Care Buttercream Ruby Rose;7.50;18.00;Unidade;Sim;Corpo;Body Splash;Sim;1.000;0.000;Ruby Rose;33072010;2002700;0
7,89867E+12;Produto;Bruma Fixadora Perfect Glow Ruby Rose 120ml;15.00;22.00;Unidade;Sim;Maquiagem;Bruma;Sim;1.000;0.000;Ruby Rose;33049910;2001400;0
7,89867E+12;Produto;Bruma Fixadora Soft Matte Ruby Rose 120ml;15.00;22.00;Unidade;Sim;Maquiagem;Bruma;Sim;1.000;0.000;Ruby Rose;33049910;2001400;0
6,97286E+12;Produto;Corretivo Líquido Flawless Collection Bege 02 Ruby Rose 4ml;7.50;16.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;6.000;Ruby Rose;33042090;2001100;0
6,97286E+12;Produto;Corretivo Líquido Flawless Collection Bege 03 Ruby Rose 4ml;7.41;16.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;2.000;Ruby Rose;33042090;2001100;0
6,93216E+12;Produto;Corretivo Líquido Mellu Baunilha 1 Ruby Rose 5ml;7.50;15.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;7.000;Ruby Rose;33042090;2001100;0
6,97286E+12;Produto;Corretivo Líquido Flawless Collection Nude 02 Ruby Rose 4ml;8.50;16.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;1.000;Ruby Rose;33042090;2001100;0
6,97286E+12;Produto;Corretivo Líquido Flawless Collection Nude 03 Ruby Rose 4ml;8.50;10.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;1.000;Ruby Rose;33042090;2001100;0
6,97286E+12;Produto;Corretivo Líquido Flawless Collection Bege 05 Ruby Rose 4ml;7.75;16.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;8.000;Ruby Rose;33042090;2001100;0
6,93216E+12;Produto;Corretivo Líquido Mellu Lilás CL02 Ruby Rose 5ml;7.50;15.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;0.000;Ruby Rose;33042090;2001100;0
6,93216E+12;Produto;Corretivo Líquido Mellu Amedoim 2 Ruby Rose 5ml;7.50;15.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;0.000;Ruby Rose;33042090;2001100;0
6,93216E+12;Produto;Corretivo Líquido Mellu Bege 3 Ruby Rose 5ml;7.50;15.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;0.000;Ruby Rose;33042090;2001100;0
6,93216E+12;Produto;Corretivo Líquido Mellu Cappuccino 4 Ruby Rose 5ml;7.50;15.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;1.000;Ruby Rose;33042090;2001100;0
2E+12;Produto;Corretivo Líquido Mellu Chocolate 5 Ruby Rose 5ml 6932159606700;7.50;15.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;4.000;Ruby Rose;33042090;2001100;0
6,93216E+12;Produto;Corretivo Líquido Mellu Café 6 Ruby Rose 5ml;7.50;15.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;4.000;Ruby Rose;33042090;2001100;0
6,93216E+12;Produto;Cream Tint 01 Happier Ruby Rose 4,8ml;4.99;10.00;Unidade;Sim;Maquiagem;Cream Tint;Sim;1.000;9.000;Ruby Rose;33041000;2000900;0
6,93216E+12;Produto;Cream Tint 05 Confident Ruby Rose 4,8ml;4.99;10.00;Unidade;Sim;Maquiagem;Cream Tint;Sim;1.000;3.000;Ruby Rose;33041000;2000900;0
2E+12;Produto;Cream Tint 02 Lonely Ruby Rose 4,8ml 6932159610721;4.99;10.00;Unidade;Sim;Maquiagem;Cream Tint;Sim;1.000;7.000;Ruby Rose;33041000;2000900;0
2E+12;Produto;Cream Tint 03 Purpose Ruby Rose 4,8ml 6932159610738;4.99;10.00;Unidade;Sim;Maquiagem;Cream Tint;Sim;1.000;0.000;Ruby Rose;33041000;2000900;0
2E+12;Produto;Cream Tint 04 Memories Ruby Rose 4,8ml 6932159610745;4.99;10.00;Unidade;Sim;Maquiagem;Cream Tint;Sim;1.000;2.000;Ruby Rose;33041000;2000900;0
2E+12;Produto;Cream Tint 06 Fever Ruby Rose 4,8ml 6932159610769;4.99;10.00;Unidade;Sim;Maquiagem;Cream Tint;Sim;1.000;1.000;Ruby Rose;33041000;2000900;0
6,93216E+12;Produto;Caneta Delineadora Longa Duração Ruby Rose;4.00;10.00;Unidade;Sim;Maquiagem;Delineador;Sim;1.000;5.000;Ruby Rose;33042010;2001000;2
6,97286E+12;Produto;Delineador Glitter Shine Ruby Rose;3.00;10.00;Unidade;Sim;Maquiagem;Delineador;Sim;1.000;0.000;Ruby Rose;33042010;2001000;0
6,97286E+12;Produto;Delineador Líquido Preto Ruby Rose 5,8ml;5.50;10.00;Unidade;Sim;Maquiagem;Delineador;Sim;1.000;0.000;Ruby Rose;33042010;2001000;0
7,90008E+12;Produto;Desodorante Antitranspirante 72h Sunset Picnic Ruby Rose 150ml;8.00;14.00;Unidade;Sim;Corpo;Desodorante;Sim;1.000;1.000;Ruby Rose;33049990;2001500;0
7,90008E+12;Produto;Desodorante Antitranspirante 72h Bittersweet Ruby Rose 150ml;8.00;14.00;Unidade;Sim;Corpo;Desodorante;Sim;1.000;0.000;Ruby Rose;33049990;2001500;0
7,90008E+12;Produto;Desodorante Antitranspirante 72h Ruby Rose 150ml;8.00;14.00;Unidade;Sim;Corpo;Desodorante;Sim;1.000;0.000;Ruby Rose;33049990;2001500;0
7,90008E+12;Produto;Desodorante Antitranspirante 72h Ruby Rose 150ml;8.00;14.00;Unidade;Sim;Corpo;Desodorante;Sim;1.000;0.000;Ruby Rose;33049990;2001500;0
7,89867E+12;Produto;Esponja Gota para Base Angle Blender Ruby Rose;5.50;10.00;Unidade;Sim;Maquiagem;Esponja;Sim;1.000;1.000;Ruby Rose;96162000;2006200;2
2E+12;Produto;Esponja Glass Ruby Rose 6973094272018;5.00;10.00;Unidade;Sim;Maquiagem;Esponja;Sim;1.000;1.000;Ruby Rose;96162000;2006200;2
7,89867E+12;Produto;Esponja Gota para Base Soft Blender Ruby Rose;5.50;10.00;Unidade;Sim;Maquiagem;Esponja;Sim;1.000;4.000;Ruby Rose;96162000;2006200;2
6,97309E+12;Produto;Esponja Gota para Base Ruby Rose Midnight Importado;5.50;12.00;Unidade;Sim;Maquiagem;Esponja;Sim;1.000;0.000;Ruby Rose;96162000;2006200;2
7,89867E+12;Produto;Fixador de Maquiagem Rube Rose 150ml;7.00;18.00;Unidade;Sim;Maquiagem;Fixador;Sim;1.000;0.000;Ruby Rose;33042090;2001100;0
7,90008E+12;Produto;Gel para Sobrancelhas Brow Rise Ruby Rose 8,3g;7.00;12.00;Unidade;Sim;Sobrancelha;Gel;Sim;1.000;10.000;Ruby Rose;33042010;2001000;0
7,89867E+12;Produto;Gel Incolor para Cílios e Sobrancelhas Ruby Rose 10g;7.38;15.00;Unidade;Sim;Sobrancelha;Gel Modelador;Sim;1.000;8.000;Ruby Rose;33042010;2001000;0
7,89867E+12;Produto;Gel Modelador para Sobrancelhas Melu Ruby Rose 10g;6.21;12.00;Unidade;Sim;Sobrancelha;Gel Modelador;Sim;1.000;3.000;Ruby Rose;33042010;2001000;0
7,90008E+12;Produto;Gloss Labial Silk Skin Cinnamon Glow Ruby Rose 5ml;6.50;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;2.000;Ruby Rose;33041000;2000900;0
7,90008E+12;Produto;Gloss Labial Silk Skin Sparkle Kiss Ruby Rose 5ml;6.50;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;2.000;Ruby Rose;33041000;2000900;0
7,90008E+12;Produto;Gloss Labial Silk Skin Sunset Vibe Ruby Rose 5ml;6.50;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;0.000;Ruby Rose;33041000;2000900;0
6,93216E+12;Produto;Lip Gloss Firefly Ruby Rose 5ml;0.00;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;2.000;Ruby Rose;33041000;2000900;0
6,93216E+12;Produto;Lip Gloss Flame Ruby Rose 5ml;0.00;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;0.000;Ruby Rose;33041000;2000900;0
6,93216E+12;Produto;Lip Gloss Flashligh Ruby Rose 5ml;0.00;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;2.000;Ruby Rose;33041000;2000900;0
6,93216E+12;Produto;Lip Gloss Bonfire Ruby Rose 5ml;5.00;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;1.000;Ruby Rose;33041000;2000900;0
6,93216E+12;Produto;Lip Gloss Shooting Star Ruby Rose 5ml;0.00;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;2.000;Ruby Rose;33041000;2000900;0
6,93216E+12;Produto;Lip Gloss Firework Ruby Rose 5ml;0.00;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;1.000;Ruby Rose;33041000;2000900;0
7,90008E+12;Produto;Lip Gloss Banoffee Melu Ruby Rose 3,2g;6.20;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;4.000;Ruby Rose;33041000;2000900;0
7,90008E+12;Produto;Lip Gloss Churros Melu Ruby Rose 3,2g;6.20;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;0.000;Ruby Rose;33041000;2000900;0
7,90008E+12;Produto;Lip Gloss Muffin Melu Ruby Rose 3,2g;6.20;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;3.000;Ruby Rose;33041000;2000900;0
7,90008E+12;Produto;Lip Gloss Maça do Amor Melu Ruby Rose 3,2g;6.20;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;0.000;Ruby Rose;33041000;2000900;0
7,90008E+12;Produto;Lip Gloss Bolo de Nozes Melu Ruby Rose 3,2g;6.20;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;2.000;Ruby Rose;33041000;2000900;0
7,90008E+12;Produto;Lip Gloss Brownie Melu Ruby Rose 3,2g;6.20;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;0.000;Ruby Rose;33041000;2000900;0
7,89867E+12;Produto;Iluminador Solto Melu Ruby Rose 7g;5.00;10.00;Unidade;Sim;Maquiagem;Iluminador;Sim;1.000;0.000;Ruby Rose;33049990;2001500;0
7,90008E+12;Produto;Lápis de Sobrancelhas 2x1 Melu Ruby Rose;5.08;10.00;Unidade;Sim;Maquiagem;Lápis;Sim;1.000;24.000;Ruby Rose;33042010;2001000;2
6,93216E+12;Produto;Lápis Retrátil Preto Feels Mood Ruby Rose 0,3g;6.36;10.00;Unidade;Sim;Maquiagem;Lápis;Sim;1.000;2.000;Ruby Rose;33042010;2001000;0
7,90008E+12;Produto;Lápis Duo para Sobrancelhas Melu Ruby Rose;5.00;10.00;Unidade;Sim;Maquiagem;Lápis;Sim;1.000;3.000;Ruby Rose;33042010;2001000;0
2E+12;Produto;Lenço Facial Demaquilantes Ruby Rose 8681554621372;4.50;10.00;Unidade;Sim;Maquiagem;Lenço Demaquilante;Sim;1.000;0.000;Ruby Rose;48182000;2004400;0
7,89867E+12;Produto;Manteiga de Cacau Coco Melu Ruby Rose 5,5ml;5.50;10.00;Unidade;Sim;Lábios;Manteiga de Cacau;Sim;1.000;0.000;Ruby Rose;33041000;2000900;0
7,89867E+12;Produto;Máscara para Cílios Peel Off Selfie Melu Ruby Rose 14,5g;6.00;18.00;Unidade;Sim;Cílios;Máscara;Sim;1.000;3.000;Ruby Rose;33042010;2001000;2
7,89867E+12;Produto;Máscara para Cílios Peel Off Like It Melu Ruby Rose 14,5g;6.00;18.00;Unidade;Sim;Cílios;Máscara;Sim;1.000;6.000;Ruby Rose;33042010;2001000;2
7,89867E+12;Produto;Máscara para Cílios Peel Off Challenge Melu Ruby Rose 14,5g;6.00;18.00;Unidade;Sim;Cílios;Máscara;Sim;1.000;3.000;Ruby Rose;33042010;2001000;2
7,89867E+12;Produto;Máscara para Cílios Tropico Ruby Rose 5g;6.00;15.00;Unidade;Sim;Cílios;Máscara;Sim;1.000;13.000;Ruby Rose;33042010;2001000;0
7,89867E+12;Produto;Máscara para Cílios Melu Peel Off Like It Ruby Rose 5g;13.00;20.00;Unidade;Sim;Cílios;Máscara;Sim;1.000;0.000;Ruby Rose;33042010;2001000;0
7,89867E+12;Produto;Máscara para Cílios Melu Peel Off Selfie Ruby Rose 5g;13.00;20.00;Unidade;Sim;Cílios;Máscara;Sim;1.000;1.000;Ruby Rose;33042010;2001000;0
7,89867E+12;Produto;Máscara para Cílios Melu Peel Off Challenge Ruby Rose 5g;13.00;20.00;Unidade;Sim;Cílios;Máscara;Sim;1.000;0.000;Ruby Rose;33042010;2001000;0
7,89867E+12;Produto;Máscara para Cílios Tropico Ruby Rose 5g;7.50;15.00;Unidade;Sim;Cílios;Máscara;Sim;1.000;3.000;Ruby Rose;33042010;2001000;0
7,89867E+12;Produto;Máscara para Cílios Tropico Ruby Rose 5g;7.50;15.00;Unidade;Sim;Cílios;Máscara;Sim;1.000;4.000;Ruby Rose;33042010;2001000;0
6,97286E+12;Produto;Sombra para Sobrancelha Ruby Rose;8.50;16.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;12.000;Ruby Rose;33042010;2001000;0
